date,company,ticker,cusip,change,new_shares
3/3/2021,EDITAS MEDICINE INC,EDIT,28106W103,90589.0,6314554.00
3/3/2021,PACCAR INC,PCAR,693718108,127276.0,2849463.00
3/3/2021,VERACYTE INC,VCYT,92337F107,124180.0,4593322.00
3/3/2021,TWITTER INC,TWTR,90184L102,99888.0,3531392.00
3/3/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,269246.0,2779934.00
3/3/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,187222.0,9812712.00
3/3/2021,SYNOPSYS INC,SNPS,871607107,17222.0,901897.00
3/3/2021,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,460896.0,6885202.00
3/3/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,85614.0,477187.00
3/3/2021,MATERIALISE NV-ADR,MTLS,57667T100,77501.0,5472124.00
3/3/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,112932759.70999998,194781223.94
3/3/2021,HUYA INC-ADR,HUYA,44852D108,159447.0,6526887.00
3/3/2021,STRATASYS LTD,SSYS,M85548101,72106.0,6143052.00
3/3/2021,SERES THERAPEUTICS INC,MCRB,81750R102,142526.0,7625962.00
3/3/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,44478.0,1832845.00
3/3/2021,CERUS CORP,CERS,157085101,331352.0,18086017.00
3/3/2021,COMPUGEN LTD,CGEN,M25722105,209086.0,9515450.00
3/3/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,783584.0,469492.00
3/3/2021,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,112097.0,4797238.00
3/3/2021,ORGANOVO HOLDINGS INC,ONVO ,68620A203,13615.0,126061.00
3/3/2021,TRIMBLE INC,TRMB,896239100,48496.0,2536494.00
3/3/2021,JD.COM INC-ADR,JD,47215P106,74420.0,1820050.00
3/3/2021,DEERE & CO,DE,244199105,9440.0,493730.00
3/3/2021,KRATOS DEFENSE & SECURITY,KTOS,50077B207,100144.0,5237538.00
3/3/2021,ALPHABET INC-CL C,GOOG,02079K107,1280.0,66606.00
3/3/2021,NXP SEMICONDUCTORS NV,NXPI,N6596X109,12704.0,664547.00
3/3/2021,KOMATSU LTD -SPONS ADR,KMTUY,500458401,72656.0,3799901.00
3/3/2021,CATERPILLAR INC,CAT,149123101,9056.0,473691.00
3/3/2021,LOCKHEED MARTIN CORP,LMT,539830109,5424.0,284022.00
3/3/2021,NVIDIA CORP,NVDA,67066G104,8972.0,166179.00
3/3/2021,TELEDYNE TECHNOLOGIES INC,TDY,879360105,4256.0,222701.00
3/3/2021,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,26672.0,1395223.00
3/3/2021,AEROVIRONMENT INC,AVAV,008073108,11552.0,604013.00
3/3/2021,MAGNA INTERNATIONAL INC,MGA,559222401,14272.0,746353.00
3/3/2021,NANO DIMENSION LTD - ADR,NNDM,63008G203,295200.0,7247747.00
3/3/2021,INTUITIVE SURGICAL INC,ISRG,46120E602,1584.0,83321.00
3/3/2021,RAVEN INDUSTRIES INC,RAVN,754212108,23520.0,1230484.00
3/3/2021,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,29616.0,1549273.00
3/3/2021,ROCKWELL AUTOMATION INC,ROK,773903109,87533.0,153138.00
3/3/2021,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,52160.0,2728233.00
3/3/2021,ELBIT SYSTEMS LTD,ESLT,M3760D101,2543.0,276450.00
3/3/2021,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,6030.0,150739.00
3/3/2021,ANSYS INC,ANSS,03662Q105,2096.0,109730.00
3/3/2021,EXONE CO/THE,XONE,302104104,18112.0,947299.00
3/3/2021,XILINX INC,XLNX,983919101,4768.0,249693.00
3/3/2021,AUTODESK INC,ADSK,052769106,1488.0,78218.00
3/3/2021,AMAZON.COM INC,AMZN,023135106,3062.0,5799.00
3/3/2021,ONE - CLASS A,AONE,G7000X105,27600.0,1443577.00
3/3/2021,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,28544.0,1493236.00
3/3/2021,APPLE INC,AAPL,037833100,34170.0,63040.00
3/3/2021,FLIR SYSTEMS INC,FLIR,302445101,43165.0,48801.00
3/3/2021,SPLUNK INC,SPLK,848637104,166.0,1248.00
3/3/2021,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,221416.0,8531330.00
3/3/2021,NETFLIX INC,NFLX,64110L106,45510.0,381263.00
3/3/2021,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,164221.0,6648954.00
3/3/2021,AGORA INC-ADR,API,00851L103,77584.0,2211344.00
3/3/2021,FACEBOOK INC-CLASS A,FB,30303M102,190117.0,474223.00
3/3/2021,FASTLY INC - CLASS A,FSLY,31188V100,39832.0,1534636.00
3/3/2021,TRADE DESK INC/THE -CLASS A,TTD,88339J105,3640.0,140713.00
3/3/2021,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,25904.0,680284.00
3/3/2021,DRAFTKINGS INC - CL A,DKNG,26142R104,41338.0,1461011.00
3/3/2021,ADYEN NV-UNSPON ADR,ADYEY,00783V104,49738.0,1916767.00
3/3/2021,PINTEREST INC- CLASS A,PINS,72352L106,44150.0,1186702.00
3/3/2021,HUBSPOT INC,HUBS,443573100,4524.0,174703.00
3/3/2021,ADOBE INC,ADBE,00724F101,4810.0,185249.00
3/3/2021,SNAP INC - A,SNAP,83304A106,47956.0,1388721.00
3/3/2021,PELOTON INTERACTIVE INC-A,PTON,70614W100,19032.0,732735.00
3/3/2021,MERCADOLIBRE INC,MELI,58733R102,1800.0,49797.00
3/3/2021,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,9282.0,357676.00
3/3/2021,CLOUDFLARE INC - CLASS A,NET,18915M107,26182.0,1008908.00
3/3/2021,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,7930.0,305346.00
3/3/2021,OKTA INC,OKTA,679295105,6604.0,254477.00
3/3/2021,LENDINGCLUB CORP,LC,52603A208,125500.0,4397673.00
3/3/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,238838.0,1969388.00
3/3/2021,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,524249.0,9844818.00
3/3/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,537549.0,20336779.00
3/3/2021,CAREDX INC,CDNA,14167L103,122720.0,4642097.00
3/3/2021,INCYTE CORP,INCY,45337C102,82246.0,3110549.00
3/3/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,23069.0,872788.00
3/3/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,103486.0,3916180.00
3/3/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,71449.0,2703121.00
3/3/2021,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,95521.0,3614530.00
3/3/2021,PERSONALIS INC,PSNL,71535D106,163607.0,6190567.00
3/3/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,38958.0,1923993.00
3/3/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,61419.0,2324435.00
3/3/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,6608.0,249486.00
3/3/2021,CELLECTIS - ADR,CLLS,15117K103,146556.0,5544306.00
3/3/2021,GUARDANT HEALTH INC,GH,40131M109,19352.0,731870.00
3/3/2021,PHREESIA INC,PHR,71944F106,47082.0,1782041.00
3/3/2021,ALPHABET INC-CL A,GOOGL,02079K305,22251.0,42272.00
3/3/2021,ABBVIE INC,ABBV,00287Y109,15222.0,575834.00
3/3/2021,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,209273.0,7916828.00
3/3/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,43011.0,1626342.00
3/3/2021,REPARE THERAPEUTICS INC,RPTX,760273102,3736.0,1297787.00
3/3/2021,SURFACE ONCOLOGY INC,SURF,86877M209,106377.0,4024306.00
3/3/2021,EVOGENE LTD,EVGN,M4119S104,111274.0,4209657.00
3/3/2021,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,92671.0,3500893.00
3/3/2021,ADYEN NV,ADYEN,BZ1HM42,370.0,58749.00
3/3/2021,YEAHKA LTD,9923,BL58D39,72000.0,11745200.00
3/3/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,98000.0,15706045.00
3/3/2021,MEITUAN-CLASS B,3690,BGJW376,14000.0,2329782.00
3/3/2021,Z HOLDINGS CORP,4689,6084848,91000.0,14623230.00
3/3/2021,WORKDAY INC-CLASS A,WDAY,98138H101,2070.0,331622.00
3/3/2021,INTUIT INC,INTU,461202103,1260.0,202614.00
3/3/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,8500.0,1364736.00
3/3/2021,DISCOVERY LTD,DSY,6177878,34620.0,5555258.00
3/3/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,4500.0,722237.00
3/3/2021,HDFC BANK LTD-ADR,HDB,40415F101,3460.0,554461.00
3/3/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,2590.0,414826.00
3/3/2021,BASE INC,4477,BKRQ8Q2,3000.0,463000.00
3/3/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,19000.0,3058900.00
3/3/2021,PINDUODUO INC-ADR,PDD,722304102,1550.0,248445.00
3/3/2021,BILL.COM HOLDINGS INC,BILL,090043100,880.0,141491.00
3/3/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,2000.0,264839.00
3/3/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,210.0,33645.00
3/3/2021,VERISK ANALYTICS INC,VRSK,92345Y106,120.0,18663.00
